"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1901606","alpha-amino acid catabolic process",49,-0.577947372035974,-2.25250262509952,1.56317784033211e-06,2.69127322418831e-05,2.10361111978378e-05,941,"tags=78%, list=22%, signal=61%","CDO1/SDS/PRODH2/HAL/HGD/HPD/AGXT2/HAAO/OAT/GPT/FTCD/AMDHD1/SHMT1/AGXT/ACAT1/QDPR/RIDA/HMGCL/GLUD1/CBS/ACADSB/GPT2/TAT/IVD/SARDH/GLS2/ALDH6A1/GOT2/TDO2/UROC1/KMO/MAT1A/HOGA1/ALDH8A1/HMGCLL1/IDO2/GSTZ1/AADAT"
"GO:0051338","regulation of transferase activity",97,0.636367637857116,1.71263638467069,1.57524920860229e-06,2.69127322418831e-05,2.10361111978378e-05,429,"tags=35%, list=10%, signal=32%","UBE2C/CDC20/HMGA2/ECT2/KIF14/SFN/CDKN3/CDC6/ROBO1/MAGEC2/TPX2/CLSPN/NOX4/UCHL1/DSCC1/CDKN2A/CDC25A/MAD2L1/CENPE/RFC4/PLK1/CDKN2C/EZH2/MAGEA2/MAGEA2B/PKMYT1/CDC25C/UBE2S/THY1/CCNE2/BLM/EEF1A2/TREM2/CDKN2B"
"GO:0061982","meiosis I cell cycle process",45,0.729885938027822,1.86619151909145,2.79688597642099e-06,4.73825388946615e-05,3.70361637036906e-05,557,"tags=49%, list=13%, signal=43%","TOP2A/CDC20/PTTG1/NDC80/CCNB2/TRIP13/ZWINT/CCNE1/CDC25A/RAD51AP1/AURKA/PLK1/MND1/PKMYT1/CDC25C/FANCD2/CCNE2/MAEL/RAD54L/RAD51/TEX11/TEX19"
"GO:0043412","macromolecule modification",337,0.513429050555859,1.42920912608258,4.80443386596657e-06,8.07144889482383e-05,6.30898026083504e-05,907,"tags=34%, list=22%, signal=29%","DKK1/DUSP9/NEK2/MELK/UBE2C/CDC20/UBE2T/CDK1/BIRC5/HMGA2/DTL/TRIM71/ECT2/KIF14/SFN/CDKN3/CDC6/TGM3/NEIL3/ROBO1/MAGEC2/AURKB/FBXO43/MMP9/TPX2/CLSPN/NOX4/CCNE1/NQO1/CDCA3/UCHL1/DSCC1/CDKN2A/CDC25A/TRAIP/AURKA/PRAME/CCNA2/MAD2L1/CENPE/PLK1/THBS4/CDKN2C/EZH2/MAGEA2/B4GALNT2/MAGEA2B/UHRF1/CCNF/PKMYT1/CDC25C/ESCO2/HS6ST2/MAPT/UBE2S/GBA1/ODAM/ADM2/THY1/CCNE2/NAA11/GCNT3/BLM/CHEK1/MTBP/MKRN3/TREM2/CDKN2B/G6PD/HASPIN/B3GNT5/PLK4/PSRC1/LOX/CHML/RNF157/CD24/PI3/EGF/TRIM45/TRIM59/SNRPB/TARBP1/BEX2/RASD2/INAVA/IRAK1/EHMT2/EGLN3/FANCI/TPTE/CRIPTO/SAE1/PRKDC/SPHK1/SOX4/GXYLT2/NSMCE2/GALNT13/FUT2/EXTL1/CHRM3/SNRPE/TRIM17/HSP90AB1/DCAF13/LOXL2/PLOD3/WNK4/RAP2A/ST6GALNAC5/EVPL/NTAQ1/UBD/BARD1"
"GO:0006302","double-strand break repair",62,0.684824995226614,1.79745580331238,5.42934773290228e-06,9.04592151200908e-05,7.07066860039557e-05,1028,"tags=76%, list=25%, signal=58%","CDCA5/HMGA2/TRIP13/XRCC2/PARPBP/CDC45/POLQ/MCM4/RAD51AP1/MCM2/PLK1/FEN1/MCM3/FOXM1/UHRF1/ESCO2/FANCD2/BLM/GINS4/CHEK1/MCM6/H2AX/MCM8/RAD54L/FANCB/MSH2/VPS72/CDC7/RECQL4/RAD51/HMGB2/PPP4R3C/RMI2/TONSL/PRKDC/NSMCE2/EME1/MMS22L/UBQLN4/FIGNL1/MCM7/DMC1/MCM5/BRCA1/GINS2/RHNO1/NABP2"
"GO:0036211","protein modification process",327,0.512134915613665,1.42427928143553,7.43332459996087e-06,0.000122832642569845,9.60111037630839e-05,907,"tags=34%, list=22%, signal=29%","DKK1/DUSP9/NEK2/MELK/UBE2C/CDC20/UBE2T/CDK1/BIRC5/HMGA2/DTL/TRIM71/ECT2/KIF14/SFN/CDKN3/CDC6/TGM3/ROBO1/MAGEC2/AURKB/FBXO43/MMP9/TPX2/CLSPN/NOX4/CCNE1/NQO1/CDCA3/UCHL1/DSCC1/CDKN2A/CDC25A/TRAIP/AURKA/PRAME/CCNA2/MAD2L1/CENPE/PLK1/THBS4/CDKN2C/EZH2/MAGEA2/B4GALNT2/MAGEA2B/UHRF1/CCNF/PKMYT1/CDC25C/ESCO2/MAPT/UBE2S/GBA1/ODAM/ADM2/THY1/CCNE2/NAA11/GCNT3/BLM/CHEK1/MTBP/MKRN3/TREM2/CDKN2B/G6PD/HASPIN/B3GNT5/PLK4/PSRC1/LOX/CHML/RNF157/CD24/PI3/EGF/TRIM45/TRIM59/SNRPB/BEX2/RASD2/INAVA/IRAK1/EHMT2/EGLN3/FANCI/TPTE/CRIPTO/SAE1/PRKDC/SPHK1/SOX4/GXYLT2/NSMCE2/GALNT13/FUT2/EXTL1/CHRM3/TRIM17/HSP90AB1/DCAF13/LOXL2/PLOD3/WNK4/RAP2A/ST6GALNAC5/EVPL/NTAQ1/UBD/BARD1"
"GO:0009792","embryo development ending in birth or egg hatching",170,0.554941853880098,1.52548488090284,8.26694543544129e-06,0.000135497252015038,0.000105910289403985,743,"tags=32%, list=18%, signal=27%","DKK1/NEK2/MYO18B/CCNB1/COL2A1/TRIM71/CCNB2/RRM2/GINS1/SIX1/ASF1B/E2F8/XRCC2/DIAPH3/CTHRC1/HOXD1/HOXD4/FLVCR1/HOXD9/ACSL4/STIL/COL11A1/E2F7/SIX2/SIX4/MESP2/SHOX2/NCAPG2/HOXD3/GINS4/CHEK1/MSH2/PLK4/DLX5/CENPU/PSPH/HOXD10/HEY1/MSX1/SULF1/MYCN/HOXC6/HOXC9/MTHFD1L/HOXA11/MDFI/COL1A1/DLX6/VASH2/EVX1/IRX5/CRIPTO/PRKDC/NKX3-2"
"GO:0002697","regulation of immune effector process",82,-0.440947431857978,-1.97667884727276,8.36896857170628e-06,0.000136063230972257,0.000106352682103941,479,"tags=29%, list=11%, signal=26%","APOA1/MBL2/COLEC11/A2M/IL18R1/HTR2A/SERPING1/AZGP1/MASP1/PGLYRP2/NCR1/CD1D/HPX/PCK1/KLRD1/CD244/INS/CD5L/COLEC10/DNASE1L3/CFP/CLEC4G/FCN3/FCN2"
"GO:0000725","recombinational repair",43,0.718883219289215,1.83527386536933,1.12112848359133e-05,0.000180815601833609,0.00014133299704726,1028,"tags=86%, list=25%, signal=66%","XRCC2/PARPBP/CDC45/POLQ/MCM4/RAD51AP1/MCM2/PLK1/FEN1/MCM3/UHRF1/BLM/GINS4/CHEK1/MCM6/H2AX/MCM8/RAD54L/FANCB/VPS72/CDC7/RECQL4/RAD51/RMI2/TONSL/HROB/NSMCE2/MMS22L/UBQLN4/FIGNL1/MCM7/DMC1/MCM5/BRCA1/GINS2/RHNO1/NABP2"
"GO:0022411","cellular component disassembly",73,0.649836513348923,1.72830529112009,1.16486996729989e-05,0.000186379194767983,0.000145681732752543,540,"tags=38%, list=13%, signal=34%","DKK1/MMP12/TOP2A/KIF18B/CDK1/KIF2C/KIF18A/AURKB/MMP9/TPX2/DIAPH3/MMP11/CTSV/STMN1/C1QL1/AURKA/PLK1/HMGA1/GBA1/DNAJC6/CAPG/LAMC1/TRIM54/TREM2/CKAP2/ATAD2/PIF1/MMP1"
